Date,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24hr),% 1h,% 24h,% 7d
/historical/20131013/,Bitcoin,BTC,"$1,634,968,896.30",$138.13,"11,836,450",,-0.30%,2.27%,7.12%
/historical/20131013/,XRP,XRP,"$65,761,480.71",$0.008412,"7,817,889,792",,0.18%,-10.26%,-13.07%
/historical/20131013/,Litecoin,LTC,"$46,962,275.38",$2.1286,"22,062,692",,0.44%,0.23%,-1.88%
/historical/20131013/,Peercoin,PPC,"$8,371,560.83",$0.4075,"20,544,540",,0.33%,0.91%,-13.81%
/historical/20131013/,Namecoin,NMC,"$4,250,854.27",$0.6092,"6,978,300",,-0.88%,-0.66%,6.94%
/historical/20131013/,Primecoin,XPM,"$2,332,161.95",$0.9255,"2,519,973",,2.99%,42.05%,178.77%
/historical/20131013/,Novacoin,NVC,"$1,937,980.26",$4.3331,"447,246",,-0.10%,1.13%,2.86%
/historical/20131013/,Feathercoin,FTC,"$1,907,171.93",$0.09945,"19,176,500",,-1.09%,-4.74%,-16.02%
/historical/20131013/,Terracoin,TRC,"$654,518.62",$0.1644,"3,981,870",,-3.54%,-2.98%,-1.03%
/historical/20131013/,WorldCoin,WDC,"$504,447.87",$0.0198,"25,477,738",,10.15%,-5.99%,132.05%
/historical/20131020/,Bitcoin,BTC,"$2,073,319,147.25",$174.61,"11,874,000",,0.39%,1.54%,25.56%
/historical/20131020/,XRP,XRP,"$52,377,129.63",$0.0067,"7,817,889,792",,0.41%,-7.18%,-20.80%
/historical/20131020/,Litecoin,LTC,"$42,968,335.05",$1.9294,"22,269,842",,0.21%,2.41%,-9.42%
/historical/20131020/,Peercoin,PPC,"$6,650,532.18",$0.323,"20,588,066",,0.94%,5.67%,-20.54%
/historical/20131020/,Namecoin,NMC,"$3,329,028.64",$0.4714,"7,061,300",,0.02%,1.69%,-22.87%
/historical/20131020/,Novacoin,NVC,"$2,068,554.51",$4.5381,"455,818",,0.31%,-0.96%,6.73%
/historical/20131020/,Primecoin,XPM,"$1,914,905.51",$0.725,"2,641,319",,-1.67%,2.05%,-21.87%
/historical/20131020/,Feathercoin,FTC,"$1,428,630.62",$0.07159,"19,955,700",,-0.02%,0.36%,-28.22%
/historical/20131020/,WorldCoin,WDC,"$492,548.61",$0.01851,"26,614,302",,-3.89%,--,-3.27%
/historical/20131020/,Terracoin,TRC,"$464,703.08",$0.1152,"4,032,390",,-2.56%,7.21%,-29.48%
/historical/20131027/,Bitcoin,BTC,"$2,339,831,246.08",$196.44,"11,911,175",,1.65%,10.67%,12.45%
/historical/20131027/,XRP,XRP,"$53,493,201.51",$0.006842,"7,817,889,792",,1.65%,12.30%,2.00%
/historical/20131027/,Litecoin,LTC,"$47,869,216.16",$2.1294,"22,480,042",,-1.58%,-3.23%,10.98%
/historical/20131027/,Peercoin,PPC,"$7,776,359.18",$0.3772,"20,617,934",,1.20%,17.38%,18.14%
/historical/20131027/,Namecoin,NMC,"$3,223,967.80",$0.4538,"7,104,750",,0.53%,4.22%,-3.00%
/historical/20131027/,Novacoin,NVC,"$1,922,215.12",$4.1626,"461,786",,1.60%,3.28%,-7.47%
/historical/20131027/,Primecoin,XPM,"$1,801,599.18",$0.6561,"2,745,799",,-1.22%,-4.76%,-9.70%
/historical/20131027/,Feathercoin,FTC,"$1,548,705.52",$0.07465,"20,747,000",,1.65%,-3.94%,6.12%
/historical/20131027/,Terracoin,TRC,"$450,862.30",$0.11,"4,098,510",,-0.88%,10.83%,-2.62%
/historical/20131027/,WorldCoin,WDC,"$395,415.54",$0.01424,"27,764,240",,1.64%,--,-19.40%
/historical/20131103/,Bitcoin,BTC,"$2,568,713,147.70",$215.05,"11,944,725",,0.77%,4.26%,11.20%
/historical/20131103/,Litecoin,LTC,"$65,383,974.75",$2.8838,"22,672,692",,-2.07%,5.97%,34.03%
/historical/20131103/,XRP,XRP,"$55,978,082.55",$0.00716,"7,817,889,792",,-2.37%,5.04%,6.37%
/historical/20131103/,Peercoin,PPC,"$8,269,006.54",$0.4,"20,672,878",,0.04%,3.13%,7.60%
/historical/20131103/,Namecoin,NMC,"$4,196,113.79",$0.5828,"7,200,100",,1.22%,9.64%,29.87%
/historical/20131103/,Novacoin,NVC,"$1,991,593.65",$4.2515,"468,441",,0.96%,3.22%,3.79%
/historical/20131103/,Primecoin,XPM,"$1,943,272.47",$0.6774,"2,868,691",,-0.89%,-3.45%,2.45%
/historical/20131103/,Feathercoin,FTC,"$1,806,331.01",$0.08387,"21,537,400",,1.27%,2.36%,15.80%
/historical/20131103/,WorldCoin,WDC,"$777,203.28",$0.02709,"28,685,280",,8.68%,-7.17%,86.51%
/historical/20131103/,Mincoin,MNC,"$752,030.26",$0.5376,"1,398,890",,3.07%,-2.02%,252.65%
/historical/20131110/,Bitcoin,BTC,"$3,910,613,036.04",$326.62,"11,972,975",,0.78%,-4.22%,52.60%
/historical/20131110/,Litecoin,LTC,"$90,017,168.40",$3.9325,"22,890,542",,1.46%,-7.09%,34.62%
/historical/20131110/,XRP,XRP,"$67,307,326.84",$0.008609,"7,817,889,792",,0.67%,-0.89%,19.52%
/historical/20131110/,Peercoin,PPC,"$12,720,279.23",$0.614,"20,715,528",,2.18%,5.65%,53.81%
/historical/20131110/,Namecoin,NMC,"$4,624,532.62",$0.6369,"7,260,900",,2.12%,-4.62%,13.60%
/historical/20131110/,Novacoin,NVC,"$2,458,420.76",$5.1737,"475,180",,0.07%,-1.47%,22.44%
/historical/20131110/,Feathercoin,FTC,"$2,408,398.36",$0.1078,"22,344,550",,0.78%,-3.86%,28.46%
/historical/20131110/,Primecoin,XPM,"$2,255,477.92",$0.7545,"2,989,399",,1.72%,8.16%,11.27%
/historical/20131110/,WorldCoin,WDC,"$1,003,540.14",$0.03364,"29,833,000",,4.16%,-1.77%,32.89%
/historical/20131110/,Terracoin,TRC,"$599,258.97",$0.1404,"4,266,810",,1.79%,8.03%,24.50%
/historical/20131117/,Bitcoin,BTC,"$5,907,841,887.89",$492.11,"12,005,125",,-1.31%,11.34%,55.65%
/historical/20131117/,Litecoin,LTC,"$94,452,809.89",$4.0894,"23,096,792",,-3.21%,-5.33%,8.81%
/historical/20131117/,XRP,XRP,"$79,811,364.08",$0.01021,"7,817,889,792",,-1.73%,0.82%,22.20%
/historical/20131117/,Peercoin,PPC,"$15,956,728.66",$0.7689,"20,752,612",,-4.92%,7.51%,30.83%
/historical/20131117/,Namecoin,NMC,"$4,578,176.84",$0.6255,"7,319,500",,-0.85%,-3.68%,1.29%
/historical/20131117/,Novacoin,NVC,"$2,355,870.65",$4.8700,"483,751",,0.53%,-4.06%,-4.42%
/historical/20131117/,Primecoin,XPM,"$2,119,653.38",$0.6889,"3,076,647",,-1.55%,-9.57%,-4.71%
/historical/20131117/,WorldCoin,WDC,"$1,554,778.74",$0.05015,"31,005,034",,-3.71%,9.34%,57.30%
/historical/20131117/,Feathercoin,FTC,"$1,388,509.41",$0.06004,"23,127,400",,-27.02%,-35.66%,-42.86%
/historical/20131117/,Bullion,CBX,"$1,031,000.99",$1.1443,"900,959",,1.45%,-3.43%,128.64%
/historical/20131124/,Bitcoin,BTC,"$9,317,034,156.25",$774.25,"12,033,625",,-0.89%,-2.56%,57.66%
/historical/20131124/,Litecoin,LTC,"$242,572,318.54",$10.41,"23,310,992",,-0.42%,-1.41%,150.93%
/historical/20131124/,XRP,XRP,"$91,218,427.45",$0.01167,"7,817,889,792",,-0.28%,19.85%,12.92%
/historical/20131124/,Peercoin,PPC,"$45,055,424.12",$2.1679,"20,782,980",,4.93%,22.55%,170.46%
/historical/20131124/,Namecoin,NMC,"$20,001,994.64",$2.7099,"7,381,150",,0.63%,-1.18%,339.02%
/historical/20131124/,BitShares PTS,PTS,"$7,490,654.02",$7.9206,"945,721",,-4.04%,-6.19%,--
/historical/20131124/,Feathercoin,FTC,"$5,557,748.31",$0.2323,"23,927,450",,-3.20%,-11.13%,193.40%
/historical/20131124/,Primecoin,XPM,"$5,360,236.80",$1.6956,"3,161,249",,-2.55%,8.46%,159.02%
/historical/20131124/,Novacoin,NVC,"$4,059,827.38",$8.1993,"495,143",,-0.25%,0.37%,70.25%
/historical/20131124/,WorldCoin,WDC,"$2,987,078.31",$0.0929,"32,152,914",,8.02%,0.15%,86.02%
/historical/20131201/,Bitcoin,BTC,"$11,531,708,652.96",$955.85,"12,064,350",,0.94%,-15.47%,22.10%
/historical/20131201/,Litecoin,LTC,"$817,326,372.71",$34.74,"23,529,942",,1.42%,-14.91%,231.88%
/historical/20131201/,XRP,XRP,"$402,593,977.40",$0.0515,"7,817,889,792",,1.49%,32.27%,342.00%
/historical/20131201/,Peercoin,PPC,"$133,213,784.09",$6.3851,"20,863,298",,2.20%,-17.55%,197.14%
/historical/20131201/,Namecoin,NMC,"$62,668,948.41",$8.4210,"7,441,950",,0.55%,-17.15%,214.37%
/historical/20131201/,Quark,QRK,"$61,041,537.07",$0.2485,"245,628,672",,2.37%,--,> 9000%
/historical/20131201/,Megacoin,MEC,"$31,753,577.99",$1.5055,"21,092,224",,-10.47%,-35.65%,943.84%
/historical/20131201/,BitShares PTS,PTS,"$24,532,015.38",$24.71,"992,689",,-18.58%,--,213.51%
/historical/20131201/,Feathercoin,FTC,"$24,154,271.26",$0.975,"24,774,450",,2.14%,-25.80%,301.48%
/historical/20131201/,Primecoin,XPM,"$18,467,629.33",$5.5439,"3,331,144",,5.31%,-22.84%,209.75%
/historical/20131208/,Bitcoin,BTC,"$9,627,500,053.68",$795.87,"12,096,825",,0.71%,13.03%,-17.53%
/historical/20131208/,Litecoin,LTC,"$648,135,180.44",$27.27,"23,763,442",,0.58%,16.09%,-19.39%
/historical/20131208/,XRP,XRP,"$285,005,350.24",$0.03646,"7,817,889,792",,0.03%,9.32%,-32.65%
/historical/20131208/,Peercoin,PPC,"$84,643,503.94",$4.0510,"20,894,584",,2.93%,19.63%,-35.10%
/historical/20131208/,Namecoin,NMC,"$46,654,461.57",$6.2874,"7,420,343",,1.89%,16.97%,-23.83%
/historical/20131208/,Quark,QRK,"$26,259,005.81",$0.1067,"246,040,928",,-1.34%,25.57%,-56.01%
/historical/20131208/,WorldCoin,WDC,"$26,148,372.94",$0.7601,"34,401,424",,2.32%,44.09%,62.47%
/historical/20131208/,Megacoin,MEC,"$21,083,628.39",$0.9948,"21,193,376",,-3.49%,1.18%,-36.79%
/historical/20131208/,Primecoin,XPM,"$12,090,897.08",$3.5018,"3,452,739",,3.15%,25.59%,-34.68%
/historical/20131208/,Feathercoin,FTC,"$11,388,199.45",$0.4457,"25,552,000",,2.71%,30.07%,-52.87%
/historical/20131215/,Bitcoin,BTC,"$10,625,517,591.78",$876.12,"12,127,925",,0.08%,0.21%,11.75%
/historical/20131215/,Litecoin,LTC,"$750,162,075.22",$31.28,"23,984,092",,0.15%,2.67%,16.14%
/historical/20131215/,XRP,XRP,"$227,789,115.66",$0.02914,"7,817,889,792",,0.32%,-8.77%,-18.70%
/historical/20131215/,Peercoin,PPC,"$91,649,291.87",$4.3806,"20,921,630",,-1.49%,2.43%,7.18%
/historical/20131215/,Quark,QRK,"$45,754,312.27",$0.1857,"246,373,520",,0.02%,-2.99%,74.26%
/historical/20131215/,Namecoin,NMC,"$43,908,870.14",$5.8612,"7,491,393",,0.47%,-0.76%,-5.15%
/historical/20131215/,WorldCoin,WDC,"$22,368,317.29",$0.6306,"35,472,192",,0.08%,-0.91%,-12.88%
/historical/20131215/,BitShares PTS,PTS,"$21,565,737.77",$18.73,"1,151,312",,0.22%,-4.27%,5.13%
/historical/20131215/,Megacoin,MEC,"$18,619,300.28",$0.8744,"21,294,800",,0.22%,-0.23%,-10.04%
/historical/20131215/,Primecoin,XPM,"$14,201,579.12",$3.9601,"3,586,201",,2.11%,1.28%,13.25%
/historical/20131222/,Bitcoin,BTC,"$7,505,757,333.43",$617.18,"12,161,375",,-0.68%,2.42%,-29.26%
/historical/20131222/,Litecoin,LTC,"$407,576,814.52",$16.86,"24,181,092",,-0.21%,0.65%,-45.92%
/historical/20131222/,XRP,XRP,"$169,773,560.84",$0.02172,"7,817,889,792",,-0.88%,0.61%,-25.01%
/historical/20131222/,Peercoin,PPC,"$64,141,315.83",$3.0612,"20,952,910",,-0.58%,0.64%,-30.43%
/historical/20131222/,Nxt,NXT,"$33,240,148.04",$0.03324,"999,998,016",,-9.54%,83.10%,370.48%
/historical/20131222/,Namecoin,NMC,"$30,563,713.11",$4.0425,"7,560,543",,1.20%,0.95%,-30.60%
/historical/20131222/,Quark,QRK,"$20,966,260.30",$0.08499,"246,703,424",,0.16%,-2.97%,-53.66%
/historical/20131222/,BitShares PTS,PTS,"$15,276,674.70",$12.91,"1,183,445",,-0.75%,2.08%,-22.61%
/historical/20131222/,WorldCoin,WDC,"$14,089,213.89",$0.3853,"36,564,004",,-3.13%,1.54%,-35.21%
/historical/20131222/,Megacoin,MEC,"$11,094,799.84",$0.5186,"21,395,624",,-1.25%,-0.20%,-37.18%
/historical/20131229/,Bitcoin,BTC,"$9,082,103,472.45",$745.05,"12,189,925","$19,011,344.00",-0.10%,1.96%,17.84%
/historical/20131229/,Litecoin,LTC,"$586,899,831.49",$24.07,"24,387,992","$11,384,235.00",-0.94%,6.35%,39.97%
/historical/20131229/,XRP,XRP,"$212,783,895.27",$0.02722,"7,817,889,792","$56,771.56",-0.27%,-0.33%,22.27%
/historical/20131229/,Omni,OMNI,"$111,753,184.65",$180.40,"619,478","$256,754.03",-0.05%,6.45%,--
/historical/20131229/,Peercoin,PPC,"$89,891,412.39",$4.2840,"20,982,872","$540,364.44",-0.30%,1.12%,37.05%
/historical/20131229/,Nxt,NXT,"$56,123,014.95",$0.05612,"999,998,016","$501,303.94",0.16%,-4.00%,59.90%
/historical/20131229/,Namecoin,NMC,"$38,151,789.93",$5.0067,"7,620,093","$608,204.56",0.23%,3.74%,22.58%
/historical/20131229/,Quark,QRK,"$27,406,774.15",$0.111,"246,896,752","$107,893.75",-0.71%,4.15%,27.17%
/historical/20131229/,BitShares PTS,PTS,"$25,317,603.81",$20.76,"1,219,272","$38,473.83",5.31%,--,62.16%
/historical/20131229/,WorldCoin,WDC,"$19,546,847.28",$0.519,"37,664,548","$123,416.81",4.28%,6.21%,30.83%
/historical/20140105/,Bitcoin,BTC,"$11,379,661,042.38",$933.53,"12,189,925","$72,898,520.00",0.25%,8.36%,25.84%
/historical/20140105/,Litecoin,LTC,"$659,900,583.81",$26.83,"24,595,942","$29,995,030.00",-0.21%,6.49%,11.95%
/historical/20140105/,XRP,XRP,"$197,241,280.51",$0.02523,"7,817,889,792","$200,438.34",0.27%,-10.38%,-7.10%
/historical/20140105/,Peercoin,PPC,"$152,073,508.09",$7.2349,"21,019,558","$5,371,518.00",-0.01%,-0.37%,70.51%
/historical/20140105/,Omni,OMNI,"$110,826,236.25",$178.90,"619,478","$53,876.25",0.14%,1.13%,0.75%
/historical/20140105/,Nxt,NXT,"$63,360,014.02",$0.06336,"999,998,016","$282,059.97",-0.86%,-2.10%,19.68%
/historical/20140105/,Namecoin,NMC,"$60,232,061.64",$7.8417,"7,681,043","$3,727,008.00",0.24%,0.73%,57.11%
/historical/20140105/,BitShares PTS,PTS,"$24,630,584.87",$19.31,"1,275,693","$54,438.93",-1.34%,--,-2.63%
/historical/20140105/,Quark,QRK,"$21,670,928.49",$0.08771,"247,062,160","$195,178.27",1.25%,-6.83%,-19.96%
/historical/20140105/,Megacoin,MEC,"$18,931,093.85",$0.8765,"21,598,724","$25,981.06",1.25%,3.63%,2.83%
/historical/20140112/,Bitcoin,BTC,"$10,578,652,838.47",$863.22,"12,254,875","$39,623,500.00",-0.62%,-5.77%,-8.53%
/historical/20140112/,Litecoin,LTC,"$622,645,163.47",$25.09,"24,812,704","$20,433,524.00",-0.63%,-6.65%,-7.02%
/historical/20140112/,XRP,XRP,"$172,333,465.07",$0.02204,"7,817,889,792","$42,580.69",-0.62%,-8.40%,-14.89%
/historical/20140112/,Peercoin,PPC,"$129,685,517.19",$6.1634,"21,041,262","$1,391,365.00",-0.60%,-5.32%,-13.94%
/historical/20140112/,Omni,OMNI,"$78,912,437.94",$127.39,"619,478","$90,427.92",-0.59%,-3.16%,-29.44%
/historical/20140112/,Namecoin,NMC,"$50,554,149.56",$6.5259,"7,746,643","$1,359,697.50",-0.22%,-5.61%,-17.00%
/historical/20140112/,Nxt,NXT,"$40,385,669.07",$0.04039,"999,998,016","$87,126.20",-0.03%,-9.69%,-36.33%
/historical/20140112/,BitShares PTS,PTS,"$19,503,761.90",$14.82,"1,316,379","$38,275.83",1.28%,3.78%,--
/historical/20140112/,Quark,QRK,"$18,206,130.10",$0.07364,"247,227,168","$41,504.52",-0.02%,-7.18%,-20.03%
/historical/20140112/,Megacoin,MEC,"$17,005,631.68",$0.7836,"21,702,024","$6,436.42",0.27%,-5.16%,-11.24%
/historical/20140119/,Bitcoin,BTC,"$10,699,504,355.93",$870.96,"12,284,725","$24,365,672.00",2.11%,3.78%,1.02%
/historical/20140119/,Litecoin,LTC,"$636,411,723.55",$25.44,"25,015,454","$6,974,646.00",2.10%,3.89%,1.00%
/historical/20140119/,XRP,XRP,"$163,201,488.66",$0.02088,"7,817,889,792","$69,842.29",1.83%,-1.89%,-5.20%
/historical/20140119/,Peercoin,PPC,"$125,854,704.53",$5.9748,"21,064,304","$1,438,295.00",2.93%,1.97%,-2.91%
/historical/20140119/,Omni,OMNI,"$87,810,174.68",$141.75,"619,478","$51,070.38",-7.49%,13.23%,13.83%
/historical/20140119/,Nxt,NXT,"$52,563,201.66",$0.05256,"999,998,016","$219,644.50",2.65%,15.44%,29.61%
/historical/20140119/,Namecoin,NMC,"$49,990,022.99",$6.4016,"7,809,043","$857,949.88",1.35%,5.00%,-1.68%
/historical/20140119/,Quark,QRK,"$26,709,942.83",$0.108,"247,316,480","$441,866.88",9.46%,55.69%,48.88%
/historical/20140119/,Dogecoin,DOGE,"$22,169,605.93",$0.0006968,"31,817,773,056","$3,509,456.25",1.10%,18.84%,108.43%
/historical/20140119/,BitShares PTS,PTS,"$17,466,871.54",$12.95,"1,348,942","$21,961.35",2.16%,5.94%,-10.24%
/historical/20140126/,Bitcoin,BTC,"$10,902,798,992.81",$885.28,"12,315,650","$32,224,254.00",0.41%,3.84%,2.79%
/historical/20140126/,Litecoin,LTC,"$607,235,557.83",$24.12,"25,171,554","$12,199,163.00",0.37%,4.26%,-3.89%
/historical/20140126/,XRP,XRP,"$157,362,290.53",$0.02013,"7,817,889,792","$77,411.25",0.41%,5.32%,-2.27%
/historical/20140126/,Peercoin,PPC,"$127,305,292.23",$6.0376,"21,085,380","$2,171,104.50",-0.03%,3.58%,2.33%
/historical/20140126/,Nxt,NXT,"$78,028,427.23",$0.07803,"999,998,016","$236,018.73",1.23%,7.98%,47.80%
/historical/20140126/,Omni,OMNI,"$65,947,027.88",$106.46,"619,478","$31,050.56",0.45%,-16.36%,-28.08%
/historical/20140126/,Dogecoin,DOGE,"$58,716,783.76",$0.001594,"36,847,591,424","$4,570,822.00",0.95%,-13.81%,119.11%
/historical/20140126/,Namecoin,NMC,"$48,429,670.92",$6.1527,"7,871,293","$1,700,838.25",0.47%,4.20%,-3.05%
/historical/20140126/,Quark,QRK,"$22,120,786.27",$0.08941,"247,399,344","$97,584.47",0.25%,2.01%,-18.26%
/historical/20140126/,BitShares PTS,PTS,"$17,372,118.08",$12.57,"1,381,923","$12,387.23",1.94%,2.51%,0.04%
/historical/20140202/,Bitcoin,BTC,"$10,190,038,593.97",$825.37,"12,346,025","$11,300,875.00",-0.03%,-1.25%,-6.75%
/historical/20140202/,Litecoin,LTC,"$568,440,705.88",$22.40,"25,376,204","$3,546,106.00",0.37%,-0.94%,-7.62%
/historical/20140202/,XRP,XRP,"$168,555,395.10",$0.02156,"7,817,889,792","$112,300.54",-0.03%,3.65%,6.99%
/historical/20140202/,Peercoin,PPC,"$121,775,514.33",$5.7693,"21,107,370","$855,817.50",-0.64%,-3.12%,-4.30%
/historical/20140202/,Nxt,NXT,"$66,887,849.48",$0.06689,"999,998,016","$150,626.78",3.25%,0.47%,-14.05%
/historical/20140202/,Omni,OMNI,"$53,732,367.19",$86.74,"619,478","$17,114.18",4.24%,10.99%,-22.34%
/historical/20140202/,Dogecoin,DOGE,"$53,548,741.65",$0.001279,"41,857,077,248","$2,000,717.63",6.66%,-13.01%,-20.87%
/historical/20140202/,Namecoin,NMC,"$43,247,803.90",$5.4557,"7,927,093","$732,770.50",0.02%,-3.45%,-11.11%
/historical/20140202/,Quark,QRK,"$24,838,589.61",$0.1004,"247,482,608","$206,069.33",-0.93%,-2.28%,12.70%
/historical/20140202/,BitShares PTS,PTS,"$20,423,494.21",$14.44,"1,413,980","$47,811.55",3.86%,12.70%,16.71%
/historical/20140209/,Bitcoin,BTC,"$8,451,229,252.14",$682.90,"12,375,500","$39,311,440.00",-0.06%,1.90%,-17.30%
/historical/20140209/,Litecoin,LTC,"$465,932,119.29",$18.22,"25,575,454","$5,744,232.00",-0.58%,1.27%,-18.53%
/historical/20140209/,XRP,XRP,"$135,951,310.04",$0.01739,"7,817,889,792","$64,662.38",-0.04%,<0.01%,-19.43%
/historical/20140209/,Peercoin,PPC,"$98,911,679.93",$4.6814,"21,128,646","$673,536.69",0.07%,1.38%,-19.18%
/historical/20140209/,Dogecoin,DOGE,"$60,542,522.21",$0.001291,"46,906,470,400","$2,538,171.75",1.63%,19.60%,-0.88%
/historical/20140209/,Nxt,NXT,"$48,927,824.73",$0.04893,"999,998,016","$69,052.16",1.25%,6.23%,-27.10%
/historical/20140209/,Omni,OMNI,"$38,623,691.43",$62.35,"619,478","$6,078.19",-0.63%,0.46%,-26.79%
/historical/20140209/,Namecoin,NMC,"$34,226,581.98",$4.2826,"7,991,943","$561,370.44",-0.35%,0.95%,-21.50%
/historical/20140209/,Quark,QRK,"$19,774,657.92",$0.07989,"247,523,968","$210,567.64",-1.33%,8.72%,-22.28%
/historical/20140209/,BitShares PTS,PTS,"$16,778,316.76",$11.60,"1,446,972","$99,467.99",1.31%,11.02%,-17.12%
/historical/20140216/,Bitcoin,BTC,"$7,650,358,897.33",$616.63,"12,406,725","$40,061,716.00",2.62%,-5.35%,-10.93%
/historical/20140216/,Litecoin,LTC,"$391,928,398.15",$15.20,"25,776,504","$7,650,138.00",1.84%,-5.80%,-17.49%
/historical/20140216/,XRP,XRP,"$119,913,224.77",$0.01534,"7,817,889,792","$80,121.66",2.48%,-4.81%,-12.06%
/historical/20140216/,Peercoin,PPC,"$83,374,178.08",$3.9412,"21,154,750","$813,573.19",2.18%,-8.06%,-16.36%
/historical/20140216/,Dogecoin,DOGE,"$71,890,531.77",$0.001413,"50,877,566,976","$2,110,322.75",1.77%,-7.12%,9.19%
/historical/20140216/,Nxt,NXT,"$57,427,541.97",$0.05743,"999,998,016","$294,500.88",1.90%,-0.57%,16.81%
/historical/20140216/,Omni,OMNI,"$41,102,057.15",$66.35,"619,478","$19,888.37",3.79%,-12.98%,4.39%
/historical/20140216/,Namecoin,NMC,"$29,679,608.54",$3.6863,"8,051,393","$810,107.44",2.21%,-6.05%,-15.05%
/historical/20140216/,Counterparty,XCP,"$24,517,503.27",$9.2562,"2,648,756","$191,390.52",-1.55%,22.13%,--
/historical/20140216/,Quark,QRK,"$16,952,553.27",$0.06848,"247,566,256","$219,386.02",1.37%,-2.49%,-14.00%
/historical/20140223/,Bitcoin,BTC,"$7,534,325,957.59",$605.82,"12,436,575","$31,434,376.00",-0.72%,0.60%,-0.56%
/historical/20140223/,Litecoin,LTC,"$402,561,282.54",$15.49,"25,980,254","$8,169,304.50",0.26%,4.29%,2.68%
/historical/20140223/,XRP,XRP,"$120,487,417.20",$0.01541,"7,817,889,792","$103,944.45",-0.48%,-0.91%,1.36%
/historical/20140223/,Peercoin,PPC,"$82,799,990.18",$3.9111,"21,170,412","$616,027.63",0.22%,3.23%,-0.28%
/historical/20140223/,Dogecoin,DOGE,"$63,277,850.99",$0.001185,"53,395,607,552","$2,818,154.75",-0.22%,-7.20%,-15.53%
/historical/20140223/,Nxt,NXT,"$50,916,287.61",$0.05092,"999,998,016","$225,526.80",-1.40%,-6.12%,-9.38%
/historical/20140223/,Omni,OMNI,"$38,227,258.97",$61.71,"619,478","$12,028.13",-1.40%,12.84%,-7.42%
/historical/20140223/,Namecoin,NMC,"$29,182,744.39",$3.5978,"8,111,193","$699,346.63",-0.65%,4.22%,-1.32%
/historical/20140223/,BitShares PTS,PTS,"$24,512,737.27",$15.94,"1,538,051","$359,051.69",-1.39%,-3.24%,58.77%
/historical/20140223/,Quark,QRK,"$15,333,900.74",$0.06193,"247,605,664","$148,307.92",-0.44%,-0.16%,-9.44%
/historical/20140302/,Bitcoin,BTC,"$6,978,523,797.83",$559.79,"12,466,325","$7,950,764.50",0.83%,-1.35%,-6.82%
/historical/20140302/,Litecoin,LTC,"$333,811,790.16",$12.74,"26,191,604","$3,812,483.00",-1.70%,-6.75%,-16.52%
/historical/20140302/,Auroracoin,AUR,"$258,801,442.74",$24.42,"10,597,976","$403,441.75",3.13%,57.39%,--
/historical/20140302/,XRP,XRP,"$105,879,985.72",$0.01354,"7,817,889,792","$62,981.95",0.71%,-1.56%,-11.44%
/historical/20140302/,Peercoin,PPC,"$63,829,755.97",$3.0117,"21,193,990","$635,443.50",-1.18%,-9.11%,-21.62%
/historical/20140302/,Dogecoin,DOGE,"$53,288,533.34",$0.0009532,"55,903,633,408","$1,498,196.00",-0.48%,-9.72%,-19.24%
/historical/20140302/,Nxt,NXT,"$44,079,428.63",$0.04408,"999,998,016","$154,348.66",2.20%,-3.04%,-12.78%
/historical/20140302/,Omni,OMNI,"$32,479,881.59",$52.43,"619,478","$15,430.93",-3.65%,1.93%,-14.46%
/historical/20140302/,Namecoin,NMC,"$26,843,614.44",$3.2858,"8,169,643","$319,482.69",-0.41%,-3.05%,-7.93%
/historical/20140302/,Counterparty,XCP,"$12,469,808.78",$4.7078,"2,648,736","$29,404.56",0.78%,-0.31%,-22.09%
/historical/20140309/,Bitcoin,BTC,"$7,958,688,082.54",$636.96,"12,494,800","$15,396,457.00",-0.24%,3.25%,13.24%
/historical/20140309/,Litecoin,LTC,"$422,618,427.47",$16.00,"26,417,804","$6,666,578.00",-0.23%,4.13%,24.48%
/historical/20140309/,Auroracoin,AUR,"$278,477,073.96",$26.24,"10,611,801","$790,711.06",3.48%,-6.88%,5.02%
/historical/20140309/,XRP,XRP,"$115,276,632.93",$0.01475,"7,817,889,792","$47,281.36",-0.42%,2.38%,8.40%
/historical/20140309/,Peercoin,PPC,"$68,974,656.23",$3.2517,"21,211,744","$273,325.84",-0.59%,2.03%,6.92%
/historical/20140309/,Dogecoin,DOGE,"$50,869,830.23",$0.0008712,"58,390,913,024","$1,444,630.38",0.26%,3.24%,-8.40%
/historical/20140309/,Nxt,NXT,"$46,856,544.08",$0.04686,"999,997,120","$74,726.82",-0.51%,1.76%,5.88%
/historical/20140309/,Omni,OMNI,"$39,000,554.88",$62.96,"619,478","$18,326.90",0.14%,9.73%,16.68%
/historical/20140309/,Namecoin,NMC,"$28,155,000.39",$3.4232,"8,224,743","$144,392.05",-0.20%,2.36%,3.17%
/historical/20140309/,Counterparty,XCP,"$14,048,900.54",$5.3040,"2,648,721","$71,733.02",-15.35%,34.24%,18.56%
/historical/20140316/,Bitcoin,BTC,"$7,903,421,902.06",$631.11,"12,523,050","$5,277,291.50",0.11%,-0.76%,-1.24%
/historical/20140316/,Litecoin,LTC,"$461,985,553.53",$17.35,"26,629,704","$5,627,176.00",0.38%,2.55%,7.77%
/historical/20140316/,XRP,XRP,"$111,843,703.13",$0.01431,"7,817,889,792","$82,338.49",0.42%,-0.50%,-3.26%
